,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
Fwd PSH Flags,-0.03400590196448864,0.0035802980509066587,-0.005217322861368098,0.014221598691064674,-0.005239666138889408,0.013596537682526057,-0.05144935424898421,0.003927936868638249,-0.02773440130597521,-0.05316505048576071,-0.12049987755601381,-0.0008458190314576606,-0.09574963375756972,-0.1226545157934372,0.06701927059774429,0.05832023444552442,-0.007587254224473348,0.0008497140418107113,0.0006461538888054349,-0.0005617538972523035,0.0036517821818361986,-0.00031328380080885844,0.0005946674189035182,0.0007101954958988402,-0.00012649395067826843,0.07297790985608232,0.183011244565948,0.031434747182735506,0.096882245910538,0.19278520846650607,1.0,-0.005041109617286525,0.013564745225176165,0.04837998385069673,0.055998477866222814,-0.010435310598887583,-0.11737807148258082,-0.062004079427783285,-0.11096108733329,-0.07639794030558225,-0.003953340043257721,1.0,-0.1133822381806396,-0.14286020186980453,0.17181263909813252,0.06583921262565576,-0.11332720683056488,-0.08194857474982377,-0.062040898298329775,-0.027734401305975216,-0.09574963375756972,-0.0052173228613680974,-0.005239666138889409,0.01422159869106468,0.013596537589832956,-0.086844667536979,-0.028360503229637558,-0.005335856526939056,0.02109313276009841,0.0063500366007376895,0.004578793334882281,0.00753218796984476,0.005043327653222827,0.0012774496763073102,2.5717819536075633e-06,0.0007714291133754678,0.011127860700337869
Fwd Header Length,0.14504269310679696,0.013876062188378772,0.9999064299465438,0.015588923730294827,0.9956125652239667,0.016723460722366586,-0.024977738887741806,0.06429982552737261,-0.013574008486041657,-0.03272231948166625,-0.04685721411874367,-0.012057198933406975,-0.03978881034371084,-0.04711175506933164,-0.0033065547785270694,-0.0012771041251099426,-0.005782718351323302,-0.00013598408493149987,-0.0005852067271730178,-0.00022591532235965943,0.013934305255880903,-0.005908730288443492,-0.00012977791426375905,-0.0005667176248541365,-0.0002306634325531467,-0.007296199694854185,-0.006260010630793418,-0.009172929107560897,-0.007208044098473963,-0.0021913263222927675,-0.005041109617286525,1.0,0.01535065635671593,-0.0005593857258846165,-0.0030609602696975765,0.06612630853939415,-0.047125752836295644,-0.026148256669254594,-0.04987201509179033,-0.02990753361748038,-0.0014743164480675477,-0.005041109617286527,-0.0412183872594984,-0.05161222618426949,-0.030996587469138057,-0.0042102667134355015,-0.04121865127886995,-0.039903406747226776,-0.0300971197047745,-0.013574008486041657,-0.03978881034371084,0.9999064299465438,0.9956125652239667,0.015588923730294826,0.016723460627961678,-0.03557071155944347,-0.012992494463651813,0.9997832465845014,-0.10087223206515847,-0.0007822628183016238,-0.001412608590164642,-0.0012759399170884987,-0.00034197637119507627,-0.0008415260792021111,-9.742017025294127e-05,-0.0005506298216610139,-0.006394043981125108
Bwd Header Length,-0.013384768380336589,0.004099879345150457,0.0038565023263049825,0.9996392803172085,0.0033664555671932264,0.996677490597861,0.05280435888072415,-0.00959774884810267,0.026546573871391747,0.023637107965681643,0.05898776596127819,-0.006598782835013981,0.14379424364917567,0.021260998453460755,0.0038689457044524434,-0.0021765117805950225,-0.006232177014987541,-1.5771608732494152e-05,0.00039847590358718264,-0.0002671557248954474,0.0034673364559700223,-0.005822164638277168,3.2376741620415005e-05,6.776426118722144e-05,-0.00026981880485916614,0.08709717041057137,0.0073191161485762855,0.021555905075147853,0.07274874820302377,-0.0009300251697565882,0.013564745225176165,0.01535065635671593,1.0,-0.0018920218656564472,-0.0017725619967906769,-0.009806965841341051,0.06419119216757525,0.17441702783497634,0.06438156342805802,0.1023414198820539,-0.0010731870788072998,0.013564745225176165,-0.0025988363216006053,0.033731113495002824,-0.0262840400470039,-0.0025835448293537937,-0.002599192683010017,0.11689360164812229,0.16176270956876876,0.026546573871391747,0.14379424364917567,0.003856502326304982,0.003366455567193225,0.9996392803172083,0.9966774906013652,-0.00271534930283669,0.006667470177790305,-0.0022274862527588224,0.016915075910815314,0.061057919714783915,0.023599357674481264,0.061734452035650485,0.06061158717509333,0.0006776385147227391,5.435415572957231e-05,0.0004221644853809024,0.005631383739670302
Fwd Packets/s,-0.006679565961780247,-0.0012664717449079228,-0.0005222365649161531,-0.0016636083938915808,-0.0005627687516059013,-0.0007815500526025843,-0.017725487493776105,-0.001483339032243827,-0.017722255117484882,-0.016886620987408365,-0.03754153913935166,-0.00642963479715716,-0.03225509869231039,-0.03602116313457228,0.4033666827389952,0.9697800869636051,-0.0054832687892802535,-0.00013349149017564954,-0.0006284886490346453,-0.00021480459902946942,-0.001216072694022978,-0.005621084728390907,-0.00012894029249674305,-0.0006036627698562307,-0.00021934197317555163,-0.009516759584248781,-0.006516059306452546,-0.009795884723700316,-0.00894508124423419,-0.002189353917907313,0.04837998385069673,-0.0005593857258846165,-0.0018920218656564472,1.0,0.2138279033862174,-0.0041100789281818375,-0.037157171797342556,-0.029491760142440877,-0.03584189890750638,-0.024069503288773966,0.022449083500100393,0.04837998385069673,-0.028635879984324764,-0.03453056661481194,0.039776137316806986,0.041751030330622184,-0.0286361541137894,-0.016222556572816117,-0.030103652057223707,-0.017722255117484886,-0.03225509869231039,-0.0005222365649161532,-0.0005627687516059013,-0.0016636083938915808,-0.0007815500493869464,-0.01130254846221865,-0.0057245640331976865,-0.0005135031556679757,0.002061439929635177,-0.002191409321177809,-0.0017428966184783476,-0.0026088769927765437,-0.0018251845311667747,-0.0008341701089807863,-9.377521349477899e-05,-0.0005446799516385836,-0.006363728753970986
Bwd Packets/s,-0.0003438765012324726,-0.0020225807537366924,-0.0030059099152823696,-0.0015063799383987447,-0.0029550552684781684,-0.0009194368858424459,-0.013242097812855657,0.013215313850511208,-0.003780209284869671,-0.00773851447023734,-0.030610764650620906,5.630755766358371e-05,-0.02564137486250044,-0.0270646585830576,0.42200293623373464,0.4457037995997558,-0.008619770367826964,-0.00020975048822336368,-0.0009878091525720304,-0.0003377037621097207,-0.001943700082242145,-0.008836256749833831,-0.00020261521770469185,-0.0009489296823056041,-0.0003448327200002566,-0.014942633769303963,-0.010229005067047287,-0.015370473201148808,-0.014035416084151235,-0.0034406691214159835,0.055998477866222814,-0.0030609602696975765,-0.0017725619967906769,0.2138279033862174,1.0,-0.00013824461166991596,-0.031192623858460868,-0.021963810242458436,-0.028193667368628293,-0.020880153374383963,0.012886097827721179,0.055998477866222814,-0.019482521266764283,-0.01423319854140736,0.016439843759935315,0.15630199923162919,-0.019482964150002346,0.03936482177523523,-0.02095282104589539,-0.0037802092848696683,-0.02564137486250044,-0.0030059099152823696,-0.0029550552684781675,-0.0015063799383987447,-0.0009194368819077573,0.013213071544528146,-0.0010596609012944976,-0.002989228826086166,0.004347000358197277,-0.003437520971637944,-0.0027374826359988246,-0.004094049720292508,-0.0028616894027562296,-0.0013111902052450367,-0.0001473980057186327,-0.000856155681520415,-0.010002803398725328
Packet Length Min,0.6582667658081917,0.0013452907209553686,0.06644853490653711,-0.007229506306135868,0.06626443380663008,-0.00366282453892565,-0.0761489319103501,0.9744346977907283,0.13874158419263424,-0.15365823645655008,-0.180301374016478,0.5415968215781305,-0.0630428010787714,-0.21762451779984035,0.003355443447774072,-0.0038009012304891943,-0.014015379710696703,5.009231276673172e-05,-0.0011236669060986756,-0.0007247762576362084,0.0015717927938215404,-0.014257056395797324,5.038110487617294e-05,-0.0010113148283574824,-0.0007174880200444127,-0.039432485575460766,-0.020798486009067106,-0.04148468288705343,-0.0360793032279973,-0.001618499576276316,-0.010435310598887583,0.06612630853939415,-0.009806965841341051,-0.0041100789281818375,-0.00013824461166991596,1.0,-0.17165619433757795,0.05147941580616256,-0.19353281555479118,-0.14291148742760623,-0.006526973127850804,-0.010435310598887582,-0.18719432522450186,-0.24006403582807304,-0.13479649415496398,-0.0015977040169062324,-0.18719557924284333,0.09006014819367528,0.09793550333999047,0.13874158419263422,-0.0630428010787714,0.06644853490653713,0.0662644338066301,-0.007229506306135866,-0.0036628245238707236,-0.16160872624699804,-0.062185473127143405,0.06652478075726118,-0.4609205846513332,0.06115630832911534,-0.0034836506462017193,0.04572149419702506,0.07063450044547864,-0.0021690319375104153,0.0008091348284690438,-0.0007702345592234122,-0.022070198063609194
Packet Length Max,-0.26091087144774877,-0.005376583565875737,-0.04833230883858116,0.05758740138865541,-0.03559956232082546,0.03127332623207863,0.603793219506371,-0.16725787665428138,0.5584116897275693,0.5937958398462208,0.9489797653472875,-0.23712028828356724,0.8033849603855424,0.9324850540544718,0.041640476274299856,-0.04184048791635777,-0.14026618175349337,-0.0014004388346293517,-0.010391384664364312,-0.0058675000150046576,-0.005942104402271738,-0.1380199845069274,-0.00106413541223149,-0.010649659866047741,-0.005969359247632445,0.23278754213083816,0.04906192918332276,0.22137771310784207,0.20113270958935098,-0.045470143235812506,-0.11737807148258082,-0.047125752836295644,0.06419119216757525,-0.037157171797342556,-0.031192623858460868,-0.17165619433757795,1.0,0.8084264875245707,0.9724813881697478,0.7665058782068997,-0.026559540698353673,-0.11737807148258082,0.6796958739460314,0.814531480981201,-0.674865137004972,-0.05983075715827015,0.6796886703030359,0.4016552677705205,0.8128344437907014,0.5584116897275692,0.8033849603855424,-0.048332308838581174,-0.03559956232082545,0.05758740138865541,0.03127332610705127,0.37228014378015917,0.29046306905918295,-0.048617724420458794,0.2270423339345439,-0.008540559322821465,0.0067244546687158955,0.003546258210245561,-0.01037449764906492,-0.015383370586843925,-0.0020292131187593285,-0.010184983223676012,-0.11450720969513786
Packet Length Mean,-0.06506281216265437,0.0021064941958619894,-0.0285169135831746,0.17114992843353696,-0.021713393256054505,0.15141965689465806,0.5223205655086502,0.056405632511396506,0.562006904951458,0.5135788731305366,0.7686793835676653,-0.052517143834063904,0.9355074346556154,0.7332924222301193,0.04934738509881858,-0.03251113305843191,-0.12010884999614836,-0.0009062501322426292,-0.007130082936879729,-0.005058240848964692,0.0015512693484580255,-0.11701025297303105,-0.0003795906452598019,-0.007354467493572902,-0.005130625080207213,0.2882039587371893,0.03993295637649777,0.211413301674167,0.26743271057532925,-0.0241055688916423,-0.062004079427783285,-0.026148256669254594,0.17441702783497634,-0.029491760142440877,-0.021963810242458436,0.05147941580616256,0.8084264875245707,1.0,0.8541695601208272,0.7449308792330217,-0.023625357756546932,-0.06200407942778328,0.4586811940549397,0.6114092258373347,-0.5810637841762001,-0.054951211283430786,0.4586785197697105,0.4216733252155212,0.9955836729119426,0.5620069049514581,0.9355074346556154,-0.0285169135831746,-0.021713393256054505,0.17114992843353696,0.15141965651194875,0.308701996655013,0.18368613931166464,-0.02950560832058926,0.06424959995106815,0.03269809172161679,0.03468608784495847,0.051720817100442844,0.02603002816598188,-0.011170613679795945,-0.0012320062503210882,-0.007265079805678334,-0.08373963091711621
Packet Length Std,-0.2592899564049383,-0.007218814943020655,-0.05102219971799609,0.0599500316294214,-0.04438622587988664,0.040106469332366335,0.52072129850298,-0.18830633826105717,0.5089815180130557,0.561850241877331,0.9281133396244861,-0.2250215709408986,0.866824186311324,0.9492219723216754,0.049036006590393234,-0.03988619357008812,-0.14071369475205445,-0.0014950384775714368,-0.010527091732630526,-0.005856834903984818,-0.00785526965793253,-0.13903560149739122,-0.0011934345506851847,-0.010840105499012905,-0.005951159690411784,0.20131265273641896,0.031042002144929862,0.19445333449105728,0.18592240524043233,-0.04386297247470431,-0.11096108733329,-0.04987201509179033,0.06438156342805802,-0.03584189890750638,-0.028193667368628293,-0.19353281555479118,0.9724813881697478,0.8541695601208272,1.0,0.7759641010352262,-0.026386191403162743,-0.11096108733329,0.7140456030870325,0.8094105864887462,-0.6705343197654428,-0.06245702032379919,0.714038433321279,0.4529777995581286,0.8617288127182096,0.5089815180130557,0.866824186311324,-0.05102219971799609,-0.04438622587988664,0.059950031629421384,0.04010646910574342,0.4121295135069096,0.18104531443021837,-0.05138161667863799,0.20072419894959256,-0.01150392861265674,0.0066891713425403475,0.0012255231827878379,-0.013787829603084618,-0.01567118655267904,-0.002043028608137181,-0.010371599932556987,-0.11682774941342426
Packet Length Variance,-0.19791870061129957,0.0013411450107592656,-0.03143996389441846,0.09463039362921671,0.023099988101101806,0.05492484492993575,0.47226079759551626,-0.1388935094803888,0.45962385907115705,0.42880618872013254,0.6753317654118577,-0.1815209381106677,0.7429487456512843,0.6808405237434013,0.04830960791806824,-0.027271661186212447,-0.08748521930054985,-0.00063837056352662,-0.005227596846767398,-0.0036697501906483286,0.0007912997702266079,-0.08534121602387171,-0.00028942485644613177,-0.005485252314472269,-0.003736717220750685,0.22304972681085763,0.027546181059602683,0.1830216491154159,0.20296792547054815,-0.03265905354856358,-0.07639794030558225,-0.02990753361748038,0.1023414198820539,-0.024069503288773966,-0.020880153374383963,-0.14291148742760623,0.7665058782068997,0.7449308792330217,0.7759641010352262,1.0,-0.016952719562292856,-0.07639794030558227,0.4429216683083863,0.5332469090426988,-0.42638366549173373,-0.042759198243126635,0.4429165974576329,0.30337469590824623,0.7367444673723105,0.4596238590711572,0.7429487456512843,-0.03143996389441846,0.0230999881011018,0.09463039362921671,0.05492484459339906,0.2513365835255655,0.09794038085966739,-0.031938871523870954,0.13112660384422473,0.002855254993855249,0.017862643846889428,0.017229179603026577,-0.0019311946986594838,-0.00806602992675118,-0.0011436438609920734,-0.005394512638605233,-0.05917711900418144
FIN Flag Count,-0.009098866261503778,-0.0008702498520928792,-0.0014472125797979226,-0.0010413501149054323,-0.0014830729018215805,-0.0005930221864756245,-0.015843798689233142,-0.006424946429192671,-0.018261725511682,-0.015583978062714793,-0.024026590892160197,-0.008494649655296855,-0.022107764541520292,-0.022629171028612862,-0.0038308011162776698,0.02379017560164849,-0.0039006270462489685,-8.088911456230217e-05,-0.00041819842951052,-0.0001539183009722272,-0.0008417153258938185,-0.003928579357378249,-6.939983515989247e-05,-0.0004030842340504438,-0.00015817798447380704,-0.007032249574803376,-0.004715918262290986,-0.00707746941208764,-0.006491549851453835,-0.0016107271235671035,-0.003953340043257721,-0.0014743164480675477,-0.0010731870788072998,0.022449083500100393,0.012886097827721179,-0.006526973127850804,-0.026559540698353673,-0.023625357756546932,-0.026386191403162743,-0.016952719562292856,1.0,-0.003953340043257721,-0.030337375632998227,-0.03890562826707198,0.016857945430053423,-0.0030498248194081273,-0.03033757886365415,0.02733727554123657,-0.02510643892754097,-0.018261725511682,-0.022107764541520292,-0.0014472125797979226,-0.001483072901821581,-0.001041350114905432,-0.0005930221840395379,-0.026198704505293286,-0.0075168896370563084,-0.0014394820971368508,0.0010389012620625397,-0.0008699487109171913,-0.0013180864323572214,-0.0013587053956914893,-0.00048327493147054686,-0.000626850135156286,-7.089719274787975e-05,-0.0004094781995192891,-0.004779042247354578
SYN Flag Count,-0.03400590196448864,0.0035802980509066587,-0.005217322861368098,0.014221598691064674,-0.005239666138889408,0.013596537682526057,-0.05144935424898421,0.003927936868638249,-0.02773440130597521,-0.05316505048576071,-0.12049987755601381,-0.0008458190314576606,-0.09574963375756972,-0.1226545157934372,0.06701927059774429,0.05832023444552442,-0.007587254224473348,0.0008497140418107113,0.0006461538888054349,-0.0005617538972523035,0.0036517821818361986,-0.00031328380080885844,0.0005946674189035182,0.0007101954958988402,-0.00012649395067826843,0.07297790985608232,0.183011244565948,0.031434747182735506,0.096882245910538,0.19278520846650607,1.0,-0.005041109617286527,0.013564745225176165,0.04837998385069673,0.055998477866222814,-0.010435310598887582,-0.11737807148258082,-0.06200407942778328,-0.11096108733329,-0.07639794030558227,-0.003953340043257721,1.0,-0.1133822381806396,-0.14286020186980453,0.17181263909813252,0.06583921262565576,-0.11332720683056488,-0.08194857474982377,-0.062040898298329775,-0.027734401305975216,-0.09574963375756972,-0.0052173228613680974,-0.005239666138889409,0.01422159869106468,0.013596537589832956,-0.086844667536979,-0.028360503229637558,-0.005335856526939056,0.02109313276009841,0.0063500366007376895,0.004578793334882281,0.00753218796984476,0.005043327653222827,0.0012774496763073102,2.5717819536075633e-06,0.0007714291133754678,0.011127860700337869
RST Flag Count,-0.26095651027920663,-0.021228103554725174,-0.041113416655802155,-0.0023552025780161022,-0.04076610354380462,-0.008306786285094733,0.20285789685282832,-0.1842681880034506,0.27887993985279713,0.32019140313342,0.6784248125192855,-0.24636231637109332,0.49971386529664774,0.7599921024747912,0.05756041128086479,-0.03110710595563338,-0.11581510210825452,-0.0022252759630611157,-0.011870065524217122,-0.004655792944254613,-0.02155102815754502,-0.11911758207179461,-0.002394357394621022,-0.012110571466838983,-0.004752316069723104,-0.08861154112966947,-0.05833192139752795,-0.03619071542719067,-0.05903140324362069,-0.043605909055253446,-0.1133822381806396,-0.0412183872594984,-0.0025988363216006053,-0.028635879984324764,-0.019482521266764283,-0.18719432522450186,0.6796958739460314,0.4586811940549397,0.7140456030870325,0.4429216683083863,-0.030337375632998227,-0.1133822381806396,1.0,0.7797683004819914,-0.6434185281636253,-0.08746931968908102,0.999993301025877,0.46836764047195445,0.48417767430375946,0.27887993985279713,0.49971386529664774,-0.04111341665580216,-0.04076610354380462,-0.0023552025780161022,-0.008306786228660257,0.5256416018672034,0.12959443759430322,-0.041034268942494144,0.03224945325389571,-0.03728838504562057,-0.029642854791713084,-0.04350372348484991,-0.030766246771836182,-0.016739362612606994,-0.0019506558117828802,-0.010963814891392944,-0.12707341312216378
PSH Flag Count,-0.3346590392529443,-0.012835478590242531,-0.05232446685887227,0.02899587530287199,-0.05116789032254076,0.011262175252001754,0.36396472763709536,-0.2363114631481612,0.37497596927048477,0.40770149938845124,0.8293176810008765,-0.31594297462311377,0.6392627555957634,0.8449284059826634,0.052289637910217436,-0.03519779309937619,-0.14447103043899134,-0.0019681382516914887,-0.012381573592440742,-0.005964947707535749,-0.013673412049293045,-0.1453117067957312,-0.0019520292520466697,-0.012805616170224628,-0.006084773353772899,0.12693162996032012,0.041905173178603684,0.14389975488422302,0.11446586293436477,-0.02880995257442039,-0.14286020186980453,-0.05161222618426949,0.033731113495002824,-0.03453056661481194,-0.01423319854140736,-0.24006403582807304,0.814531480981201,0.6114092258373347,0.8094105864887462,0.5332469090426988,-0.03890562826707198,-0.14286020186980453,0.7797683004819914,1.0,-0.8248797840210118,-0.10889417409600376,0.7797599434310041,0.4666379995881821,0.6170614672424344,0.37497596927048477,0.6392627555957634,-0.05232446685887227,-0.051167890322540745,0.02899587530287199,0.01126217521501129,0.45391089115669253,0.24584734963384758,-0.052432881671110466,0.16441226021031508,-0.010358466808105506,-0.006613668461036093,-0.006551286111454671,-0.0075655318225385515,-0.01792217673450619,-0.002147735731224945,-0.011756666095785443,-0.13508371968390717
ACK Flag Count,-0.19297579358072645,0.01691282017418121,-0.030583878668969406,-0.02384305071480944,-0.031135192975346396,-0.008427952850555812,-0.273962819641801,-0.1283470138088134,-0.36072600635793783,-0.28377370510349165,-0.702462993680544,-0.17356053006295744,-0.6123010991476044,-0.6840795763004501,-0.05239024623884381,0.040555828675587234,0.16666193691810863,-0.0014077269386487217,0.01064363177264136,0.010465800200371835,0.017578092388450137,0.16748133050079572,-0.0014045843995391812,0.01098312986246725,0.010560733149829932,-0.09887086522397114,-0.030748421066921713,-0.11271810615153777,-0.08921120555136032,0.024860230890459984,0.17181263909813252,-0.030996587469138057,-0.0262840400470039,0.039776137316806986,0.016439843759935315,-0.13479649415496398,-0.674865137004972,-0.5810637841762001,-0.6705343197654428,-0.42638366549173373,0.016857945430053423,0.17181263909813252,-0.6434185281636253,-0.8248797840210118,1.0,0.13026725125936509,-0.6434085404872019,-0.5850120388609947,-0.6160674875239773,-0.3607260063579378,-0.6123010991476043,-0.030583878668969406,-0.031135192975346396,-0.02384305071480943,-0.008427952825601834,-0.32492370251644836,-0.1998294555713078,-0.03051883371977188,0.2868613672732978,-0.026504567083820166,-0.02195821772983697,-0.031164519498730107,-0.021778352891408736,0.016766778847523773,-0.0014023049864254765,0.009643291021986175,0.15169955209743927
URG Flag Count,-0.026234030638101185,-0.0008260934793865298,-0.004165405008984203,-0.0028375870115600744,-0.004221886971035712,-0.0016935217351836886,-0.014994491026427472,0.0024005364148435835,-0.020540939583696016,-0.014127877674538561,-0.06461817424561586,-0.024766872260965776,-0.06471708726428055,-0.06370029467921896,-0.009821837357694303,0.07729715858249536,-0.00868802767271306,7.124021851554927e-05,-0.0003583806631776925,-0.0003788345452023642,-0.0007512520329382684,-0.007757110920798831,0.00020557096222026053,-0.0003214827713447164,-0.0003884320563523763,0.003183112058708464,0.026835846065337957,0.07209250703683497,0.040185489142801706,-0.0024478226578718916,0.06583921262565576,-0.0042102667134355015,-0.0025835448293537937,0.041751030330622184,0.15630199923162919,-0.0015977040169062324,-0.05983075715827015,-0.054951211283430786,-0.06245702032379919,-0.042759198243126635,-0.0030498248194081273,0.06583921262565576,-0.08746931968908102,-0.10889417409600376,0.13026725125936509,1.0,-0.08746990564771524,0.024291055086501503,-0.05759147982890998,-0.020540939583696023,-0.06471708726428055,-0.004165405008984204,-0.004221886971035712,-0.0028375870115600744,-0.0016935217282648054,-0.05721175898603967,0.005504111808230107,-0.004144720973939313,0.08294652089110495,0.006189178463524743,-0.0038003327949134805,0.0028683290725954273,0.008515928841775053,-0.000680535931702817,-8.472790665973212e-05,-0.0004305283988052308,-0.004903728181710892
ECE Flag Count,-0.26095825843182724,-0.021227422018342604,-0.04111368646998022,-0.00235551967681332,-0.040766372162818004,-0.00830691183602244,0.20285466790127857,-0.1842694224195451,0.2788804605731991,0.3201876217008085,0.6784171308876307,-0.24636396675693056,0.4997070893800409,0.7599844939139223,0.05755959695937659,-0.03110746777432678,-0.11581507574485778,-0.002225238409229851,-0.011870050826113187,-0.004655824148346181,-0.02155033863374828,-0.11911757665845876,-0.0023943190544977863,-0.01211055279483355,-0.004752347933933439,-0.08861297911583087,-0.05833290740414588,-0.03619222181132175,-0.05903276658967778,-0.04360622910930844,-0.11332720683056488,-0.04121865127886995,-0.002599192683010017,-0.0286361541137894,-0.019482964150002346,-0.18719557924284333,0.6796886703030359,0.4586785197697105,0.714038433321279,0.4429165974576329,-0.03033757886365415,-0.11332720683056488,0.999993301025877,0.7797599434310041,-0.6434085404872019,-0.08746990564771524,1.0,0.4683612720393381,0.48417475882904065,0.27888046057319915,0.4997070893800408,-0.041113686469980225,-0.04076637216281801,-0.00235551967681332,-0.008306911779587393,0.5256360381056722,0.12959230648926587,-0.041034537481355306,0.03224965171468525,-0.037249368068384726,-0.029643111831340895,-0.04347341527435319,-0.030721694331273364,-0.016739309002214497,-0.0019506688670643082,-0.010963787565633055,-0.12707286788628064
Down/Up Ratio,0.1904146183548337,-0.014151752201083962,-0.04030253241134203,0.11651944333181102,-0.040241567131055624,0.09824881291958946,-0.029151567723831488,0.09162637865992292,0.10589571820053642,0.04656179973031566,0.4567350926043169,0.18733137175784922,0.45690966324928634,0.47509896738683294,0.04057480214300024,-0.005034295890714827,-0.11188094212591179,-0.0016775127664404163,-0.009891256076773084,-0.004592806251058493,-0.015387161162252668,-0.11270807318872726,-0.001870949318397787,-0.010467053887089683,-0.004557887150903873,0.029304635925130853,0.006558463856510387,0.052315957100359085,0.06859464875748425,-0.000957460971664066,-0.08194857474982377,-0.039903406747226776,0.11689360164812229,-0.016222556572816117,0.03936482177523523,0.09006014819367528,0.4016552677705205,0.4216733252155212,0.4529777995581286,0.30337469590824623,0.02733727554123657,-0.08194857474982377,0.46836764047195445,0.4666379995881821,-0.5850120388609947,0.024291055086501503,0.4683612720393381,1.0,0.4526954364413558,0.10589571820053642,0.45690966324928634,-0.04030253241134202,-0.04024156713105564,0.116519443331811,0.09824881364694407,0.24390386873486286,-0.202520974746011,-0.04049459980625677,-0.18490992471832673,0.01055314776940446,-0.004405531997898686,0.008495014320017391,0.01410533417098738,-0.014053502855054622,-0.0016252591233663172,-0.009220139232762173,-0.10611129673045883
Avg Packet Size,-0.013978892495052691,-0.0006522516031008099,-0.03227131555268578,0.15887242823403586,-0.02588520248618068,0.1402801257818015,0.5153372983130025,0.1025956203267322,0.5771021339619802,0.5170861481815502,0.7710856508187139,0.0015145285342287847,0.9316786109169346,0.7432586940106499,0.05723775414374553,-0.03281935363714057,-0.12739506481683402,-0.001094227450570406,-0.008119500475626552,-0.0053448533369627625,-0.0011804562536343309,-0.1246720340015452,-0.000604894489374037,-0.008338847280851887,-0.0054168570122547395,0.25544607036636463,0.030196513628070534,0.1915708341075618,0.24208870156720122,-0.02633267882683583,-0.062040898298329775,-0.0300971197047745,0.16176270956876876,-0.030103652057223707,-0.02095282104589539,0.09793550333999047,0.8128344437907014,0.9955836729119426,0.8617288127182096,0.7367444673723105,-0.02510643892754097,-0.062040898298329775,0.48417767430375946,0.6170614672424344,-0.6160674875239773,-0.05759147982890998,0.48417475882904065,0.4526954364413558,1.0,0.5771021339619802,0.9316786109169346,-0.03227131555268578,-0.02588520248618068,0.15887242823403586,0.14028012542774673,0.32908894575135744,0.16775909037718195,-0.03317899159129454,0.026857338192281057,0.028021416728593294,0.028711878237078742,0.044497904413392256,0.022887726703916478,-0.012578902203163387,-0.0013717157335839205,-0.008171201805376354,-0.09462719225913649
Avg Fwd Segment Size,-0.02368967092491805,-0.007169803688745476,-0.014370029793903782,0.021348000449248384,0.010763392853611704,-0.0028342503934708093,0.8904128746733566,0.14978062872305825,1.0,0.9106281463047458,0.3636417897403909,-0.043667183559303296,0.3214311217595492,0.3413529088816984,0.09915949678864029,-0.017184366498578407,-0.09757659697757957,-0.0010322856348835468,-0.007778483825325396,-0.004114740972421496,-0.006743976005568214,-0.0950967075627643,-0.0006852659710293848,-0.007476125688494689,-0.004124863612010929,0.05562388961736377,0.018275560371466312,0.04652740432587509,0.04295863628760034,-0.0013997096235697278,-0.027734401305975216,-0.013574008486041657,0.026546573871391747,-0.017722255117484886,-0.0037802092848696683,0.13874158419263422,0.5584116897275692,0.5620069049514581,0.5089815180130557,0.4596238590711572,-0.018261725511682,-0.027734401305975216,0.27887993985279713,0.37497596927048477,-0.3607260063579378,-0.020540939583696023,0.27888046057319915,0.10589571820053642,0.5771021339619802,1.0,0.3214311217595492,-0.014370029793903782,0.010763392853611704,0.021348000449248384,-0.002834250408290605,0.41928940149590566,0.36141774250036457,-0.014439618440744869,0.17417219886244617,0.02383902437785179,0.007876353222366787,0.025414344690474388,0.024638894950124175,-0.012006854531350043,-0.0010474157088559875,-0.00763135777556502,-0.09243854645847675
