,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
Fwd IAT Total,-0.2843413181822597,0.7291894599599851,0.08920774857313535,-0.20275953502503194,-0.05867230324663613,-0.2840904298570607,-0.11162653381093363,-0.2597225097255656,-0.17869475572457424,-0.1001860735701097,-0.3061167466571558,-0.2861628891671205,-0.4661346663247196,-0.379988846457626,-0.5713577636332264,-0.664809198301044,0.6515143382911218,-0.09899683649895415,0.6713126605530211,0.4170832201445206,1.0,0.9817587551385369,0.12011528242845848,0.9926013244576992,0.678854581681732,-0.13456149624867578,-0.16602489181656488,-0.19905606770606907,-0.17544327011195657,-0.1813557101768216,-0.0275021921668157,0.07704306823960856,-0.13667791242176355,-0.6480612998353029,-0.619955743111268,-0.26299809967205584,-0.3059461726269357,-0.2325627214280045,-0.4575184850279778,-0.4575184850277132,-0.0344735812151076,-0.0275021921668157,-0.48694933852576505,-0.3489291593375745,0.5022348395040744,-0.040558527231314534,-0.4869392467775383,-0.6457753907589877,-0.2648373908632535,-0.17869475572457424,-0.4661346663247196,0.08920774857313535,-0.05867230324663613,-0.20275953502503194,-0.2840904298570607,-0.1826500887651846,-0.15909268820728323,-0.062430798624459834,0.25609995294773685,0.3297219172298733,0.308292753465166,0.33023117530779283,0.3292953575491164,0.6929027424204744,0.32557494210292437,0.6930232675370659,0.6921363367966121
Fwd IAT Mean,-0.2889386533574951,0.7062060283817087,-0.03237232645855895,-0.301651358843919,-0.17049058648815638,-0.3734595227674476,-0.20663952222933996,-0.2656689238353754,-0.25653161306314876,-0.17549187333793284,-0.3912998089833119,-0.2779109356280742,-0.5340889380381536,-0.4451412975710828,-0.6205594468584201,-0.683129751289537,0.6737689787336973,-0.19418017716402347,0.6699966480663684,0.5021335816621153,0.9817587551385369,1.0,0.008143033536653884,0.9912728762900639,0.7531266020921348,-0.22394340636849147,-0.25304664664140647,-0.28147909330424875,-0.26307973695362463,-0.22975946104197642,-0.03049301211621235,-0.03750554589527609,-0.2366829518207285,-0.6630854421053586,-0.6538810640392082,-0.2686611080063084,-0.3981317143933705,-0.3137197771182747,-0.5318390156427178,-0.5318390156394299,-0.03362056085384753,-0.03049301211621235,-0.513888545181593,-0.4208151776034523,0.5830551570588894,-0.0392541215139672,-0.5138813222156678,-0.6729438508152022,-0.34253770896988456,-0.25653161306314876,-0.5340889380381536,-0.03237232645855895,-0.17049058648815638,-0.301651358843919,-0.3734595227674476,-0.20900197172549068,-0.23331361138276982,-0.18042704787614636,0.2549776055585496,0.22906515228833324,0.20271386431552607,0.2292197287903142,0.2289997357996465,0.6965960123258291,0.2255308832291361,0.6961071511612891,0.6968630502072232
Fwd IAT Std,-0.2941813855121416,0.014176784303000756,0.9151050144026147,0.7685333817486091,0.7941446878848205,0.6525334229931963,0.7673463255194497,-0.3059198942606543,0.7134409629797319,0.8001107102817825,0.6440670854229861,-0.31182257229153354,0.5021944477830146,0.5612314808059476,0.35901214657884056,0.15358998247769678,-0.18331409336564744,0.7454169922259265,-0.07848855653260324,-0.6038283266579821,0.12011528242845848,0.008143033536653884,1.0,0.07715306052663225,-0.3492305381106591,0.7068014140113776,0.677493360287687,0.661398029161468,0.6741552187851688,0.6231410311246304,0.0031093786576580074,0.8923836273671694,0.8258081296659157,0.13558910659712783,0.3078766860703263,-0.305048211259334,0.6728602888440325,0.7190805116309666,0.5486018380090248,0.5486018380117144,-0.01658854121868623,0.0031093786576580074,0.37370587229317764,0.6563898877019225,-0.5147395956554812,-0.028814968635582073,0.3737167027426247,0.1758740246398203,0.688762269472714,0.7134409629797319,0.5021944477830146,0.9151050144026147,0.7941446878848205,0.7685333817486091,0.6525334229931963,0.4175399574297404,0.760679649469289,0.811691142239182,0.36237868896738784,0.3574922748227945,0.3174355280820481,0.35769501388894215,0.35728483732379435,-0.26458568196847315,0.2968789443610796,-0.26176989108720833,-0.2688871116466446
Fwd IAT Max,-0.28955193301984405,0.7293727837400589,0.03821301566670532,-0.24924898344308066,-0.10696225293208877,-0.3190467764278392,-0.152242039308949,-0.2667810133241382,-0.20991312957083605,-0.1294836394790046,-0.3375080807361052,-0.2852463060040548,-0.48879406422797683,-0.40211490618737733,-0.5956734827466547,-0.685045300142304,0.6732618767266763,-0.1341043490734862,0.687161254267928,0.4472053649949731,0.9926013244576992,0.9912728762900639,0.07715306052663225,1.0,0.6992507285168643,-0.16986766405799994,-0.19984270036732696,-0.2313557694287907,-0.20867560849794786,-0.20029728929156154,-0.02738376504226482,0.029612144880067054,-0.18153882360238227,-0.6675512595831057,-0.6376701899694007,-0.26973361157564346,-0.3380620121012083,-0.2618594147778755,-0.4819600286083603,-0.48196002859487824,-0.034119281678482494,-0.02738376504226482,-0.4917612862602461,-0.3776378904352945,0.537891071539335,-0.03827318460327286,-0.491754079688453,-0.6586379756462446,-0.2922073156296716,-0.20991312957083605,-0.48879406422797683,0.03821301566670532,-0.10696225293208877,-0.24924898344308066,-0.3190467764278392,-0.19369128638458832,-0.18805138287495998,-0.1156798559480412,0.26317079145199745,0.2773030782436317,0.24418407375872192,0.27717024672612117,0.27720080174963463,0.7015282633071389,0.264656975347256,0.7014800893131725,0.7010812311372809
Fwd IAT Min,-0.25176502635258746,0.3766080528339588,-0.37087592110196854,-0.4964266682747718,-0.44821431272164397,-0.533116539322799,-0.44826410402879685,-0.22844263840695636,-0.4406265654251367,-0.37302283093604166,-0.546049864399278,-0.24181651235257204,-0.5571258812987467,-0.47171795493896646,-0.49667064372974884,-0.4323254885125145,0.4320127750956741,-0.47481571840863046,0.3882037356563234,0.6219914838763582,0.678854581681732,0.7531266020921348,-0.3492305381106591,0.6992507285168643,1.0,-0.4722518914680326,-0.47823697085543204,-0.4772917051545619,-0.48417392761343336,-0.3913647977031198,-0.033296960798998486,-0.36559310073297674,-0.5108117898042192,-0.4120905030006241,-0.5206147019538205,-0.2310158816649014,-0.5861411247365981,-0.4495927098179562,-0.575087404119158,-0.5750874041187302,-0.03267717310013674,-0.033296960798998486,-0.3662363349622226,-0.45435487102352423,0.5971096583774304,-0.058355440887195555,-0.366239697231631,-0.46225925205100615,-0.45605116082004343,-0.4406265654251367,-0.5571258812987467,-0.37087592110196854,-0.44821431272164397,-0.4964266682747718,-0.533116539322799,-0.06748125328414785,-0.39626917184324373,-0.4360795555912229,0.12798511708174226,-0.04227329173710131,-0.03869800829339691,-0.042163993758624646,-0.042467124408978256,0.5497569560144115,-0.0006135511483753937,0.5485410643992485,0.5515514879277098
Bwd IAT Total,-0.20581347514518764,0.1660931057093244,0.7782258097068833,0.8756250383446126,0.6031248973616476,0.8788231276612728,0.5695145386635421,-0.23565389644940613,0.5058825140251357,0.6205964314422506,0.8685492338794998,-0.21973161614650769,0.7630563499969667,0.794511881094977,0.2525874438399958,-0.04448915326092582,0.02089382127849203,0.9023931857225859,0.11170894103218679,-0.6752076267805923,-0.13456149624867578,-0.22394340636849147,0.7068014140113776,-0.16986766405799994,-0.4722518914680326,1.0,0.9933396797113053,0.9482071464578952,0.9923413577564816,0.7520457138705151,-0.0765509618678326,0.7737808622543018,0.8759688652531339,-0.07489324295892802,0.22902723776970943,-0.2399905585611062,0.8750537946594416,0.6565914581609334,0.7789122031339029,0.778912203116516,-0.021515648759705734,-0.0765509618678326,0.5279204312659619,0.7479168599121058,-0.6316348877781454,-0.032374422582719886,0.5279126449719305,0.43007334366892125,0.6227129192561675,0.5058825140251357,0.7630563499969667,0.7782258097068833,0.6031248973616476,0.8756250383446126,0.8788231276612728,0.3230551642124998,0.6395172521534135,0.8414768728168469,0.21320002671849952,0.329534207781815,0.31259899361523524,0.3301605245039708,0.3289583134626023,-0.2827501535707666,0.2681734005631149,-0.2809839099590012,-0.2857651029055867
Bwd IAT Mean,-0.19876071341439583,0.15938813991483772,0.7529742257314361,0.8449812963793016,0.5675029945891619,0.8602112911920204,0.5396280406458549,-0.22811662450577833,0.4783745832553496,0.5951705150591633,0.8503005254591006,-0.2122947859090214,0.770947178670183,0.80286060562677,0.24320889439389595,-0.05142509065900651,0.028957021870334835,0.9102681558582506,0.1164700208458081,-0.6763350127801683,-0.16602489181656488,-0.25304664664140647,0.677493360287687,-0.19984270036732696,-0.47823697085543204,0.9933396797113053,1.0,0.945200940943512,0.9958126580865108,0.7511129436278673,-0.07651674331991817,0.7484427003969792,0.8468585147015483,-0.0820519622811299,0.22409293627809468,-0.23253607730974926,0.859712357907133,0.6330531183276495,0.7910056531462134,0.7910056531419354,-0.02125056133296829,-0.07651674331991817,0.5419348957461421,0.7400599520631631,-0.6277882672957452,-0.030794111288772377,0.5419271029300959,0.44588683502067933,0.6025695528661948,0.4783745832553496,0.770947178670183,0.7529742257314361,0.5675029945891619,0.8449812963793016,0.8602112911920204,0.31554560791860137,0.60938680259596,0.8140094565021263,0.20889407837030244,0.3239486488519439,0.30758937408777137,0.3245780369788406,0.3234705909717051,-0.2850776077041853,0.2638204434714288,-0.28331249463767416,-0.2880663301671043
Bwd IAT Std,-0.2732728212289246,0.1630642382877465,0.7146569516868113,0.8461998987245571,0.5060214281930022,0.8733432604777843,0.4804008446187561,-0.30881099349306784,0.42049310094072323,0.5683863435350651,0.8672815101122466,-0.2956315489729896,0.7964672634913895,0.85128515990752,0.2200684877110891,-0.062044336541565624,0.04225030822906863,0.8690267774257281,0.13118132419511203,-0.6875152120953898,-0.19905606770606907,-0.28147909330424875,0.661398029161468,-0.2313557694287907,-0.4772917051545619,0.9482071464578952,0.945200940943512,1.0,0.9572119089466066,0.6244596248967156,-0.09017779637506404,0.724788170643818,0.8459026008583911,-0.09785366457842337,0.20322641570189376,-0.30919508680285107,0.8627579838334136,0.6207977589315535,0.8081757616185344,0.8081757616151523,-0.02322581408101742,-0.09017779637506404,0.556264526860591,0.7488762619788454,-0.5926119655256398,-0.02775637945000004,0.5562572290121566,0.49107826281324984,0.5923397930756379,0.42049310094072323,0.7964672634913895,0.7146569516868113,0.5060214281930022,0.8461998987245571,0.8733432604777843,0.3408124043931206,0.5766522686990014,0.7620808194069465,0.2621480263637269,0.3097583294320871,0.3037681770613334,0.31049082968044694,0.30899183259849167,-0.2635145446433412,0.26179778991948954,-0.2617465984691131,-0.266487212219211
Bwd IAT Max,-0.2042266825988757,0.15696976597756976,0.7489569372368976,0.8518124918147502,0.5598835148428843,0.8696746759251751,0.5302194552982707,-0.2339583176576496,0.4694148015976795,0.5881471476699882,0.8593932673877477,-0.21809281318417573,0.7853782692232422,0.8175441302734764,0.24715530420357856,-0.04866386264416863,0.026587329475656542,0.9119151345115184,0.12003353337123517,-0.6896239540304486,-0.17544327011195657,-0.26307973695362463,0.6741552187851688,-0.20867560849794786,-0.48417392761343336,0.9923413577564816,0.9958126580865108,0.9572119089466066,1.0,0.7305775431339486,-0.07632323109467663,0.7451504448957084,0.8506831629215332,-0.08215173933293604,0.22966747226251374,-0.2383219858417575,0.8666782630260208,0.6366133972450663,0.804398675808791,0.8043986758112159,-0.021494267545748076,-0.07632323109467663,0.5427119039978558,0.7462652981775957,-0.6308814548655467,-0.03135725814084711,0.5427041108200946,0.4675766708487321,0.606789172765006,0.4694148015976795,0.7853782692232422,0.7489569372368976,0.5598835148428843,0.8518124918147502,0.8696746759251751,0.32020119707420824,0.6050457469772134,0.8132196471984315,0.21232369510610027,0.3296874909867401,0.31077662575217496,0.3302537312149253,0.32915504021503406,-0.282432858032817,0.2667751108360769,-0.2806252108624267,-0.2854940990525225
Bwd IAT Min,-0.13144579353979458,-0.10207474971694933,0.6764796818154565,0.6843426709155447,0.6472353625566948,0.635758014459545,0.661030977148406,-0.15817745751100978,0.6615055607200206,0.7156816941411952,0.6308914164100419,-0.14076683570219567,0.5530757341448166,0.5702327513098249,0.44088099892677013,0.1947505003893479,-0.21780337580240783,0.6674953215845694,-0.156713146551759,-0.48445856974986395,-0.1813557101768216,-0.22975946104197642,0.6231410311246304,-0.20029728929156154,-0.3913647977031198,0.7520457138705151,0.7511129436278673,0.6244596248967156,0.7305775431339486,1.0,-0.08338230173174252,0.6652996894977418,0.7166572992897432,0.17818903858184668,0.41868965559571836,-0.1617072195682144,0.6558385004999827,0.6430250317452555,0.5847987854504157,0.5847987853524801,-0.016822257525523437,-0.08338230173174252,0.5464437250692189,0.6489039593005993,-0.5740311150144398,-0.043684980613783925,0.5464361491376964,0.30923462954750225,0.6191132868995469,0.6615055607200206,0.5530757341448166,0.6764796818154565,0.6472353625566948,0.6843426709155447,0.635758014459545,0.3845230958710665,0.6805782788804008,0.7187197516662717,0.18259753253666894,0.023200560135814473,0.0030491779143559457,0.02353106612693795,0.023486855854593827,-0.4231446287793103,-0.01766741144217056,-0.4219434093941167,-0.42465988974459445
Fwd PSH Flags,-0.03202883404872328,-0.074026060459063,0.006514234160234971,-0.08146962831822208,0.022732190755198903,-0.11187158753270045,0.015130189382576318,0.0007632416457749729,0.0036252035665608855,0.013723955604459057,-0.12304084866728261,0.021777270674874623,-0.12074693359629016,-0.1191744708085259,0.06668741427683418,0.07600638927946826,-0.07609709205745889,0.011151019835618342,-0.07260166064776717,0.012252163942095936,-0.0275021921668157,-0.03049301211621235,0.0031093786576580074,-0.02738376504226482,-0.033296960798998486,-0.0765509618678326,-0.07651674331991817,-0.09017779637506404,-0.07632323109467663,-0.08338230173174252,1.0,-0.03219396562068649,-0.0754652989249871,0.07951968446778665,-0.04189890642119661,-0.01856900488971564,-0.0731817885793116,-0.06606207694254859,-0.06779218233944642,-0.06779218233944662,-0.003953340043257681,1.0,-0.11338223818064194,-0.14286020186980306,0.17181263909813205,0.06583921262565497,-0.11332720683056671,-0.10360522437855267,-0.06523523494192464,0.0036252035665608855,-0.12074693359629016,0.006514234160234971,0.022732190755198903,-0.08146962831822208,-0.11187158753270045,-0.14346433377126397,-0.05768133841473181,0.0184037886175669,0.01801720438685656,0.09255657209125005,0.03615336712262965,0.09116445672067597,0.09386857749606604,0.006995594148775972,0.03303743463797007,0.007673855976051669,0.0057316918111379915
Fwd Header Length,-0.3963713933140713,0.07024745428588118,0.9591084028769097,0.7980981735198909,0.7507656648692896,0.7221445096322363,0.7135716355973036,-0.4549117563181147,0.6366777388922626,0.7963162758078989,0.7131639687912232,-0.45660231638823856,0.5394934668703713,0.6351074380445999,0.30329924379925965,0.09684652204684144,-0.12690072172840833,0.7478132733014458,-0.019754974915618388,-0.6168375903564781,0.07704306823960856,-0.03750554589527609,0.8923836273671694,0.029612144880067054,-0.36559310073297674,0.7737808622543018,0.7484427003969792,0.724788170643818,0.7451504448957084,0.6652996894977418,-0.03219396562068649,1.0,0.84977277474525,0.08277958174645333,0.24182753790832914,-0.45640818290614693,0.7486517460807294,0.6750610266725822,0.6064366210457582,0.6064366210441133,-0.026418728191599405,-0.03219396562068649,0.4149924708136556,0.7187275193986511,-0.4641579193408199,-0.04652177751085249,0.415002125978427,0.11518966078479406,0.6358603647751322,0.6366777388922626,0.5394934668703713,0.9591084028769097,0.7507656648692896,0.7980981735198909,0.7221445096322363,0.44611842220389974,0.7660282166018729,0.8520823518291901,0.5321897180020636,0.3111116897798841,0.29523398305923504,0.3115961228001849,0.3107246797714626,-0.25822932607992827,0.23408089475694274,-0.25649006655994633,-0.2612549123982468
Bwd Header Length,-0.1664743004975552,-0.04714826847301405,0.8449564229938165,0.9648988723418928,0.8200296888906974,0.8817815204109937,0.7905011705871655,-0.20344403752984425,0.7315455926267982,0.7954150288512543,0.8710343693743908,-0.1801272262789317,0.7284904183662205,0.7493036649908658,0.47891976608802855,0.1988824942974369,-0.22584556756259266,0.7890848364867595,-0.12466599656589178,-0.7217840682015224,-0.13667791242176355,-0.2366829518207285,0.8258081296659157,-0.18153882360238227,-0.5108117898042192,0.8759688652531339,0.8468585147015483,0.8459026008583911,0.8506831629215332,0.7166572992897432,-0.0754652989249871,0.84977277474525,1.0,0.16466730564995744,0.47411042112381024,-0.20529221829576852,0.8784240797565201,0.7894078944136153,0.74579451980429,0.7457945198041349,-0.008688982152157873,-0.0754652989249871,0.4824418061277614,0.7724130475170874,-0.6744670271743243,-0.006775507188406291,0.48243289335170353,0.4417171212803613,0.7593794076641776,0.7315455926267982,0.7284904183662205,0.8449564229938165,0.8200296888906974,0.9648988723418928,0.8817815204109937,0.40502989392958677,0.7881401734230555,0.9010908930397735,0.2705625811947834,0.30382530451533607,0.29758244224893843,0.3045211096389204,0.30324173967955176,-0.36076434741056246,0.24765620940702585,-0.35913917422058017,-0.3636693431989655
Fwd Packets/s,0.22775630665517077,-0.9682915334385737,0.08388967813484906,0.2143812481376876,0.39233777306950457,0.12915020722933143,0.42908033732797524,0.20277686903652178,0.49137943260189554,0.36860065695587185,0.14151740232675172,0.2031843487154386,0.20491899003736386,0.13842292038546183,0.7815870881448005,0.9961790731453789,-0.9933292761518211,-0.12451012771831658,-0.9912773233883714,-0.3681988269336221,-0.6480612998353029,-0.6630854421053586,0.13558910659712783,-0.6675512595831057,-0.4120905030006241,-0.07489324295892802,-0.0820519622811299,-0.09785366457842337,-0.08215173933293604,0.17818903858184668,0.07951968446778665,0.08277958174645333,0.16466730564995744,1.0,0.7771060239649273,0.2061232947495811,0.14826724805091354,0.3848843807339072,0.21614424407781296,0.21614424407243166,0.02932325347516988,0.07951968446778665,0.348271575895248,0.31580438057784177,-0.43747899325144446,0.03535257753457484,0.34826410055962137,0.3987926475974108,0.4080963928572149,0.49137943260189554,0.20491899003736386,0.08388967813484906,0.39233777306950457,0.2143812481376876,0.12915020722933143,0.4296696656487153,0.3627349138852185,0.18650525258560677,-0.16282192579691146,-0.2579317210878364,-0.21586484516451365,-0.25795765041177554,-0.2579953278093727,-0.7027430984577117,-0.24770245393112275,-0.7025786213704215,-0.7026589580981766
Bwd Packets/s,0.24525599993538527,-0.755064635414215,0.2505046198147539,0.5244645625877599,0.5780209370699525,0.43120015998668576,0.6191285441973498,0.22424018779878876,0.6785886167209074,0.5488528676243556,0.4406333609512978,0.25517978090601334,0.5127835462804872,0.4243094857987762,0.9237535547565615,0.8104892488747367,-0.8206513331270245,0.14794313593110392,-0.7706313273429664,-0.5435151341621497,-0.619955743111268,-0.6538810640392082,0.3078766860703263,-0.6376701899694007,-0.5206147019538205,0.22902723776970943,0.22409293627809468,0.20322641570189376,0.22966747226251374,0.41868965559571836,-0.04189890642119661,0.24182753790832914,0.47411042112381024,0.7771060239649273,1.0,0.22572454068964884,0.43405304063692063,0.627301507653691,0.5106531341247422,0.510653134123485,0.015094309081768013,-0.04189890642119661,0.545127100178754,0.5824227727021098,-0.7282676661047554,0.03849703375058825,0.5451184765957422,0.6735825290869,0.6487188482333444,0.6785886167209074,0.5127835462804872,0.2505046198147539,0.5780209370699525,0.5244645625877599,0.43120015998668576,0.46219144096083425,0.5839261860367025,0.40864717010842827,-0.2184071801345102,-0.15297226273271863,-0.12637701745726193,-0.15300679478533769,-0.153005201727496,-0.5834164550848157,-0.1524768434536529,-0.5830460726184707,-0.5840331811914519
Packet Length Min,0.9592804075852103,-0.22977244803724692,-0.40679632107933406,-0.18390285380142687,0.030490498669428694,-0.15183983590008454,0.01368249362457966,0.9945033790365718,0.051131343675963024,-0.33261026883940653,-0.1561463421966389,0.9453652934747108,-0.08027864131879595,-0.3250971337219797,0.22048313243775727,0.2102213710709715,-0.19383315158414374,-0.18687267061751464,-0.2294552648288232,0.14834993397411916,-0.26299809967205584,-0.2686611080063084,-0.305048211259334,-0.26973361157564346,-0.2310158816649014,-0.2399905585611062,-0.23253607730974926,-0.30919508680285107,-0.2383219858417575,-0.1617072195682144,-0.01856900488971564,-0.45640818290614693,-0.20529221829576852,0.2061232947495811,0.22572454068964884,1.0,-0.15611298051099973,-0.10205017101006893,-0.17132616229902578,-0.17132616229902625,-0.009724828804091173,-0.01856900488971564,-0.27890918657805,-0.3576821299425081,-0.20159022374670554,-0.00661536753518303,-0.2789110549959914,0.22304261041986745,-0.0687356177727703,0.051131343675963024,-0.08027864131879595,-0.40679632107933406,0.030490498669428694,-0.18390285380142687,-0.15183983590008454,-0.48483063669719945,-0.34213741514445695,-0.17626122794858015,-0.7164121236746676,-0.03920888263686464,-0.047100081969036214,-0.03930919761631266,-0.03926989351669807,-0.13939515204759856,-0.03574959951677453,-0.13802643863698438,-0.14086805298761884
Packet Length Max,-0.12137639212183847,-0.057241377709063394,0.7549722913442288,0.892186972175152,0.683814210712477,0.9791168342334832,0.6642182178098698,-0.15735708293315837,0.615946646473389,0.6867854116087769,0.9859505111023487,-0.14854205732212347,0.8927537284315417,0.8878724935925655,0.49512180451808213,0.17838008294156563,-0.20004617375228437,0.7736643649352327,-0.10553056910309976,-0.7588808334035276,-0.3059461726269357,-0.3981317143933705,0.6728602888440325,-0.3380620121012083,-0.5861411247365981,0.8750537946594416,0.859712357907133,0.8627579838334136,0.8666782630260208,0.6558385004999827,-0.0731817885793116,0.7486517460807294,0.8784240797565201,0.14826724805091354,0.43405304063692063,-0.15611298051099973,1.0,0.8183588361601055,0.8987313575195394,0.8987313575195155,-0.031229253419139662,-0.0731817885793116,0.6294614455134387,0.7986242483621037,-0.7302348713983547,-0.0710670875560116,0.6294571056561235,0.5032214956141143,0.7966922800102946,0.615946646473389,0.8927537284315417,0.7549722913442288,0.683814210712477,0.892186972175152,0.9791168342334832,0.40778995476947444,0.7073549750860433,0.8475266401906062,0.13350199320145195,0.20207851511471514,0.1965374675205434,0.20220381146870475,0.201602160490176,-0.4005930405199646,0.15048232197765932,-0.39929513738222383,-0.4029289038755777
Packet Length Mean,-0.07134501780742732,-0.2834562656046622,0.6840617867308308,0.7893065143700442,0.8183294210734745,0.7993729301925703,0.8326570623878098,-0.10314194373125977,0.8495306871713793,0.8491154063711388,0.8061728254822641,-0.10112608312977867,0.7992596428215734,0.7670088463220816,0.707289800611696,0.413223469834773,-0.43599024195242053,0.5593644860454422,-0.34333491257046844,-0.7055563431538168,-0.2325627214280045,-0.3137197771182747,0.7190805116309666,-0.2618594147778755,-0.4495927098179562,0.6565914581609334,0.6330531183276495,0.6207977589315535,0.6366133972450663,0.6430250317452555,-0.06606207694254859,0.6750610266725822,0.7894078944136153,0.3848843807339072,0.627301507653691,-0.10205017101006893,0.8183588361601055,1.0,0.8182043851582248,0.8182043851583052,-0.028599389988900447,-0.06606207694254859,0.6358280214144262,0.7405425985874263,-0.7001695774156251,-0.06674705079310787,0.6358251775556364,0.501395546405833,0.9937884521734947,0.8495306871713793,0.7992596428215734,0.6840617867308308,0.8183294210734745,0.7893065143700442,0.7993729301925703,0.5757226289262959,0.7656510042081591,0.7628468396051279,0.07349272065837736,0.16490755498345852,0.14885617743402196,0.16465741673379894,0.1642189218540969,-0.4109934379704448,0.1140564505277122,-0.4089034259339512,-0.4140686508646167
Packet Length Std,-0.13521574175520037,-0.17801766245672412,0.6060011955579976,0.7766931125769732,0.5427561991356634,0.8851237202501799,0.5495425384844396,-0.17243297698656518,0.5440157432882504,0.6263063550856903,0.8935031283755243,-0.14928607738125912,0.9677457171517804,0.9587699043991925,0.5555653704467817,0.2553356315425475,-0.2717940665289583,0.7110273518207885,-0.18333326413774303,-0.793259203694949,-0.4575184850279778,-0.5318390156427178,0.5486018380090248,-0.4819600286083603,-0.575087404119158,0.7789122031339029,0.7910056531462134,0.8081757616185344,0.804398675808791,0.5847987854504157,-0.06779218233944642,0.6064366210457582,0.74579451980429,0.21614424407781296,0.5106531341247422,-0.17132616229902578,0.8987313575195394,0.8182043851582248,1.0,0.9999999999999948,-0.03186309538756282,-0.06779218233944642,0.7400932706198339,0.8062983212382321,-0.7303692010149679,-0.08102541968837251,0.7400890072863427,0.6517623773322335,0.8181499024401341,0.5440157432882504,0.9677457171517804,0.6060011955579976,0.5427561991356634,0.7766931125769732,0.8851237202501799,0.48736940272247686,0.6116276407714079,0.7011954330773894,0.07118129865073747,0.15489195852084917,0.16122623315246254,0.15499231620498674,0.15439565705513283,-0.4169662449566416,0.11367068688134656,-0.416029986166078,-0.4188938109689138
Packet Length Variance,-0.13521574175520076,-0.17801766245641343,0.606001195556325,0.7766931125768557,0.542756199130048,0.8851237202501275,0.549542538468092,-0.17243297698656565,0.5440157432866968,0.6263063550768792,0.8935031283754995,-0.14928607738125954,0.9677457171518372,0.9587699043985551,0.5555653704452972,0.25533563153938016,-0.27179406652555566,0.7110273518250178,-0.18333326411861517,-0.7932592038670356,-0.4575184850277132,-0.5318390156394299,0.5486018380117144,-0.48196002859487824,-0.5750874041187302,0.778912203116516,0.7910056531419354,0.8081757616151523,0.8043986758112159,0.5847987853524801,-0.06779218233944662,0.6064366210441133,0.7457945198041349,0.21614424407243166,0.510653134123485,-0.17132616229902625,0.8987313575195155,0.8182043851583052,0.9999999999999948,1.0,-0.03186309538756291,-0.06779218233944662,0.740093270619836,0.8062983212382344,-0.7303692010149699,-0.08102541968837274,0.7400890072863446,0.6517623773322354,0.8181499024402218,0.5440157432866968,0.9677457171518372,0.606001195556325,0.542756199130048,0.7766931125768557,0.8851237202501275,0.4873694027224782,0.6116276407351985,0.7011954330746237,0.07118129865073766,0.15489195852120877,0.16122623314782267,0.15499231620017875,0.154395657060435,-0.4169662449415255,0.11367068688089633,-0.41602998615085446,-0.4188938109520419
FIN Flag Count,-0.008569867601969677,-0.03291090188598232,-0.02797628103068687,-0.015569889694386487,-0.0265368115334139,-0.029411920180582776,-0.02603948420641477,-0.009783899311908541,-0.028721007923004638,-0.023767209773875742,-0.02933806914887018,-0.00909594643121425,-0.027768128070227334,-0.02448123292476699,-0.03571642615647206,0.030431056533944185,-0.0295523938509998,-0.009088716495868761,-0.03174181563353132,-0.00944189197171768,-0.0344735812151076,-0.03362056085384753,-0.01658854121868623,-0.034119281678482494,-0.03267717310013674,-0.021515648759705734,-0.02125056133296829,-0.02322581408101742,-0.021494267545748076,-0.016822257525523437,-0.003953340043257681,-0.026418728191599405,-0.008688982152157873,0.02932325347516988,0.015094309081768013,-0.009724828804091173,-0.031229253419139662,-0.028599389988900447,-0.03186309538756282,-0.03186309538756291,1.0,-0.003953340043257681,-0.030337375632998577,-0.03890562826707141,0.016857945430053353,-0.003049824819407986,-0.030337578863654485,0.023036193400123393,-0.02850939397188348,-0.028721007923004638,-0.027768128070227334,-0.02797628103068687,-0.0265368115334139,-0.015569889694386487,-0.029411920180582776,-0.04753466494061828,0.0037114727153379256,-0.02997645527540446,0.0008335264934030685,-0.007063674645927896,-0.006199371851866989,-0.007064025148240563,-0.0070635040475186634,-0.01683221142955816,-0.006733958011415927,-0.016832515105901856,-0.01683082014350821
